"TIME","Butterworth2","Bessel2","Chebychev2","Butterworth3","Bessel3","Chebychev3","Vin"
0.02981041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.02981374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.02981707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.02982041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.02982374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.02982707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.02983041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.02983374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.02983707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.02984041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.02984374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.02984707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.02985041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.02985374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.02985707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.02986041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.02986374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.02986707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.02987041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.02987374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.02987707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.02988041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.02988374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.02988707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.02989041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.02989374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.02989707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.02990041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.02990374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.02990707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.02991041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.02991374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.02991707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.02992041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.02992374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.02992707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.02993041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.02993374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.02993707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.02994041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.02994374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.02994707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.02995041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.02995374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.02995707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.02996041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.02996374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.02996707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.02997041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.02997374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.02997707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.02998041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.02998374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.02998707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.02999041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.02999374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.02999707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03000041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03000374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03000707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03001041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03001374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03001707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03002041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03002374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03002707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03003041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03003374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03003707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03004041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03004374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03004707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03005041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03005374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03005707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03006041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03006374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03006707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03007041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03007374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03007707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03008041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03008374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03008707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03009041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03009374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03009707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03010041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03010374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03010707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03011041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03011374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03011707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03012041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03012374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03012707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03013041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03013374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03013707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03014041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03014374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03014707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03015041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03015374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03015707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03016041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03016374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03016707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03017041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03017374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03017707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03018041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03018374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03018707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03019041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03019374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03019707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03020041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03020374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03020707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03021041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03021374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03021707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03022041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03022374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03022707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03023041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03023374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03023707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03024041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03024374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03024707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03025041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03025374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03025707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03026041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03026374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03026707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03027041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03027374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03027707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03028041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03028374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03028707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03029041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03029374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03029707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03030041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03030374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03030707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03031041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03031374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03031707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03032041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03032374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03032707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03033041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03033374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03033707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03034041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03034374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03034707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03035041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03035374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03035707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03036041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03036374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03036707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03037041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03037374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03037707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03038041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03038374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03038707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03039041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03039374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03039707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03040041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03040374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03040707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03041041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03041374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03041707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03042041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03042374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03042707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03043041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03043374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03043707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03044041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03044374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03044707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03045041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03045374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03045707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03046041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03046374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03046707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03047041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03047374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03047707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03048041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03048374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03048707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03049041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03049374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03049707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03050041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03050374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03050707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03051041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03051374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03051707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03052041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03052374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03052707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03053041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03053374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03053707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03054041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03054374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03054707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03055041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03055374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03055707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03056041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03056374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03056707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03057041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03057374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03057707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03058041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03058374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03058707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03059041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03059374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03059707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03060041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03060374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03060707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03061041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03061374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03061707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03062041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03062374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03062707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03063041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03063374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03063707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03064041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03064374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03064707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03065041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03065374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03065707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03066041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03066374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03066707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03067041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03067374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03067707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03068041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03068374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03068707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03069041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03069374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03069707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03070041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03070374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03070707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03071041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03071374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03071707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03072041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03072374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03072707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03073041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
0.03073374476,3.85869,3.86549,4.01301,3.86062,3.93518,3.46042,4.26406
0.03073707809,3.11563,3.12865,3.28551,3.08736,3.18098,2.62589,3.62801
0.03074041142,2.23618,2.25485,2.41421,2.18645,2.29506,1.69723,2.83339
0.03074374476,1.25878,1.28229,1.43717,1.19723,1.31612,0.714992,1.91494
0.03074707809,0.226146,0.253474,0.397102,0.162913,0.286919,-0.2779,0.912797
0.03075041142,-0.81658,-0.786635,-0.660532,-0.871302,-0.747577,-1.23807,-0.129238
0.03075374476,-1.82383,-1.79258,-1.68951,-1.86023,-1.74216,-2.12357,-1.16563
0.03075707809,-2.75159,-2.72039,-2.64487,-2.76065,-2.65337,-2.89569,-2.15107
0.03076041142,-3.55931,-3.52953,-3.48484,-3.53322,-3.44139,-3.52072,-3.0425
0.03076374476,-4.21169,-4.18463,-4.17274,-4.14417,-4.07177,-3.97132,-3.80096
0.03076707809,-4.68022,-4.65707,-4.67848,-4.56681,-4.51698,-4.22781,-4.3933
0.03077041142,-4.94443,-4.9262,-4.97998,-4.78265,-4.75754,-4.27895,-4.79363
0.03077374476,-4.99277,-4.98025,-5.06406,-4.78225,-4.78292,-4.12249,-4.98446
0.03077707809,-4.82313,-4.81687,-4.92704,-4.56559,-4.59199,-3.76522,-4.95744
0.03078041142,-4.44293,-4.44321,-4.57492,-4.1421,-4.19305,-3.22273,-4.71376
0.03078374476,-3.86878,-3.87557,-4.02308,-3.53024,-3.6035,-2.51868,-4.26406
0.03078707809,-3.12576,-3.13878,-3.29563,-2.75676,-2.8491,-1.68386,-3.62801
0.03079041142,-2.24636,-2.26503,-2.42438,-1.85546,-1.96281,-0.754761,-2.83339
0.03079374476,-1.26899,-1.29251,-1.44738,-0.865753,-0.983395,0.227977,-1.91494
0.03079707809,-0.23638,-0.263706,-0.407339,0.169062,0.0462986,1.22136,-0.912797
0.03080041142,0.806349,0.776405,0.650289,1.20371,1.08122,2.18192,0.129238
0.03080374476,1.81362,1.78237,1.67928,2.19293,2.07611,3.06765,1.16563
0.03080707809,2.74142,2.71022,2.63467,3.09346,2.98743,3.83981,2.15107
0.03081041142,3.54918,3.51941,3.47469,3.86593,3.77536,4.46465,3.0425
0.03081374476,4.20161,4.17455,4.16264,4.47658,4.40546,4.91489,3.80096
0.03081707809,4.67018,4.64703,4.66843,4.89878,4.85024,5.17089,4.3933
0.03082041142,4.93442,4.91618,4.96996,5.11411,5.0903,5.22151,4.79363
0.03082374476,4.98277,4.97025,5.05406,5.11321,5.11519,5.06458,4.98446
0.03082707809,4.81312,4.80686,4.91704,4.89616,4.92388,4.70699,4.95744
0.03083041142,4.43289,4.43316,4.56489,4.47246,4.52473,4.16437,4.71376
