"TIME","Vin","Notch","NarrowBPF"
0.02100618462,-2.79569,3.28099,-0.50017
0.02104322165,-1.87272,3.098,-1.23962
0.02108025869,-0.867913,2.77917,-1.92511
0.02111729573,0.17483,2.33844,-2.52668
0.02115433277,1.20993,1.79508,-3.01805
0.0211913698,2.19216,1.17282,-3.37773
0.02122840684,3.07857,0.498865,-3.59
0.02126544388,3.83044,-0.197327,-3.64559
0.02130248091,4.41489,-0.885332,-3.54207
0.02133951795,4.8064,-1.53508,-3.28397
0.02137655499,4.98784,-2.11818,-2.88256
0.02141359203,4.95129,-2.60914,-2.35538
0.02145062906,4.69835,-2.9865,-1.72548
0.0214876661,4.24006,-3.23378,-1.02039
0.02152470314,3.59647,-3.34016,-0.270921
0.02156174017,2.79569,-3.30099,0.490169
0.02159877721,1.87272,-3.118,1.22962
0.02163581425,0.867913,-2.79917,1.91511
0.02167285128,-0.17483,-2.35844,2.51668
0.02170988832,-1.20993,-1.81507,3.00805
0.02174692536,-2.19216,-1.19282,3.36772
0.0217839624,-3.07857,-0.518864,3.58
0.02182099943,-3.83044,0.177328,3.63559
0.02185803647,-4.41489,0.865333,3.53207
0.02189507351,-4.8064,1.51508,3.27397
0.02193211054,-4.98784,2.09818,2.87256
0.02196914758,-4.95129,2.58913,2.34538
0.02200618462,-4.69835,2.9665,1.71548
0.02204322165,-4.24006,3.21377,1.01039
0.02208025869,-3.59647,3.32015,0.260923
0.02211729573,-2.79569,3.28099,-0.500167
0.02215433277,-1.87272,3.098,-1.23962
0.0221913698,-0.867913,2.77917,-1.92511
0.02222840684,0.17483,2.33844,-2.52668
0.02226544388,1.20993,1.79507,-3.01804
0.02230248091,2.19216,1.17281,-3.37772
0.02233951795,3.07857,0.498861,-3.59
0.02237655499,3.83044,-0.197331,-3.64559
0.02241359203,4.41489,-0.885336,-3.54207
0.02245062906,4.8064,-1.53508,-3.28397
0.0224876661,4.98784,-2.11818,-2.88255
0.02252470314,4.95129,-2.60914,-2.35538
0.02256174017,4.69835,-2.9865,-1.72548
0.02259877721,4.24006,-3.23377,-1.02039
0.02263581425,3.59647,-3.34015,-0.270924
0.02267285128,2.79569,-3.30099,0.490166
0.02270988832,1.87272,-3.118,1.22962
0.02274692536,0.867913,-2.79917,1.91511
0.0227839624,-0.17483,-2.35844,2.51668
0.02282099943,-1.20993,-1.81507,3.00804
0.02285803647,-2.19216,-1.19281,3.36772
0.02289507351,-3.07857,-0.518862,3.58
0.02293211054,-3.83044,0.17733,3.63559
0.02296914758,-4.41489,0.865334,3.53207
0.02300618462,-4.8064,1.51508,3.27397
0.02304322165,-4.98784,2.09818,2.87255
0.02308025869,-4.95129,2.58913,2.34538
0.02311729573,-4.69835,2.9665,1.71548
0.02315433277,-4.24006,3.21377,1.01039
0.0231913698,-3.59647,3.32015,0.260926
0.02322840684,-2.79569,3.28099,-0.500164
0.02326544388,-1.87272,3.09799,-1.23961
0.02330248091,-0.867913,2.77916,-1.9251
0.02333951795,0.17483,2.33844,-2.52668
0.02337655499,1.20993,1.79507,-3.01804
0.02341359203,2.19216,1.17281,-3.37772
0.02345062906,3.07857,0.498859,-3.58999
0.0234876661,3.83044,-0.197332,-3.64559
0.02352470314,4.41489,-0.885336,-3.54207
0.02356174017,4.8064,-1.53508,-3.28397
0.02359877721,4.98784,-2.11818,-2.88255
0.02363581425,4.95129,-2.60913,-2.35538
0.02367285128,4.69835,-2.9865,-1.72548
0.02370988832,4.24006,-3.23377,-1.02039
0.02374692536,3.59647,-3.34015,-0.270926
0.0237839624,2.79569,-3.30099,0.490164
0.02382099943,1.87272,-3.11799,1.22961
0.02385803647,0.867913,-2.79917,1.9151
0.02389507351,-0.17483,-2.35844,2.51668
0.02393211054,-1.20993,-1.81507,3.00804
0.02396914758,-2.19216,-1.19281,3.36772
0.02400618462,-3.07857,-0.518861,3.57999
0.02404322165,-3.83044,0.17733,3.63559
0.02408025869,-4.41489,0.865334,3.53207
0.02411729573,-4.8064,1.51508,3.27397
0.02415433277,-4.98784,2.09818,2.87256
0.0241913698,-4.95129,2.58913,2.34538
0.02422840684,-4.69835,2.96649,1.71549
0.02426544388,-4.24006,3.21377,1.01039
0.02430248091,-3.59647,3.32015,0.260927
0.02433951795,-2.79569,3.28099,-0.500163
0.02437655499,-1.87272,3.09799,-1.23961
0.02441359203,-0.867913,2.77916,-1.9251
0.02445062906,0.17483,2.33843,-2.52668
0.0244876661,1.20993,1.79507,-3.01804
0.02452470314,2.19216,1.17281,-3.37772
0.02456174017,3.07857,0.498859,-3.58999
0.02459877721,3.83044,-0.197332,-3.64559
0.02463581425,4.41489,-0.885336,-3.54207
0.02467285128,4.8064,-1.53508,-3.28397
0.02470988832,4.98784,-2.11818,-2.88256
0.02474692536,4.95129,-2.60913,-2.35538
0.0247839624,4.69835,-2.9865,-1.72548
0.02482099943,4.24006,-3.23377,-1.02039
0.02485803647,3.59647,-3.34015,-0.270927
0.02489507351,2.79569,-3.30099,0.490163
0.02493211054,1.87272,-3.11799,1.22961
0.02496914758,0.867913,-2.79916,1.9151
0.02500618462,-0.17483,-2.35844,2.51668
0.02504322165,-1.20993,-1.81507,3.00804
0.02508025869,-2.19216,-1.19281,3.36772
0.02511729573,-3.07857,-0.518861,3.57999
0.02515433277,-3.83044,0.17733,3.63559
0.0251913698,-4.41489,0.865334,3.53207
0.02522840684,-4.8064,1.51508,3.27397
0.02526544388,-4.98784,2.09818,2.87256
0.02530248091,-4.95129,2.58913,2.34538
0.02533951795,-4.69835,2.96649,1.71549
0.02537655499,-4.24006,3.21377,1.0104
0.02541359203,-3.59647,3.32015,0.260928
0.02545062906,-2.79569,3.28099,-0.500162
0.0254876661,-1.87272,3.09799,-1.23961
0.02552470314,-0.867913,2.77916,-1.9251
0.02556174017,0.17483,2.33843,-2.52668
0.02559877721,1.20993,1.79507,-3.01804
0.02563581425,2.19216,1.17281,-3.37772
0.02567285128,3.07857,0.498859,-3.58999
0.02570988832,3.83044,-0.197332,-3.64559
0.02574692536,4.41489,-0.885335,-3.54207
0.0257839624,4.8064,-1.53508,-3.28397
0.02582099943,4.98784,-2.11818,-2.88256
0.02585803647,4.95129,-2.60913,-2.35538
0.02589507351,4.69835,-2.9865,-1.72549
0.02593211054,4.24006,-3.23377,-1.0204
0.02596914758,3.59647,-3.34015,-0.270927
0.02600618462,2.79569,-3.30099,0.490163
0.02604322165,1.87272,-3.11799,1.22961
0.02608025869,0.867913,-2.79916,1.9151
0.02611729573,-0.17483,-2.35844,2.51668
0.02615433277,-1.20993,-1.81507,3.00804
0.0261913698,-2.19216,-1.19281,3.36772
0.02622840684,-3.07857,-0.518861,3.57999
0.02626544388,-3.83044,0.17733,3.63559
0.02630248091,-4.41489,0.865333,3.53207
0.02633951795,-4.8064,1.51508,3.27397
0.02637655499,-4.98784,2.09817,2.87256
0.02641359203,-4.95129,2.58913,2.34538
0.02645062906,-4.69835,2.96649,1.71549
0.0264876661,-4.24006,3.21377,1.0104
0.02652470314,-3.59647,3.32015,0.260928
0.02656174017,-2.79569,3.28099,-0.500162
0.02659877721,-1.87272,3.09799,-1.23961
0.02663581425,-0.867913,2.77916,-1.9251
0.02667285128,0.17483,2.33843,-2.52668
0.02670988832,1.20993,1.79507,-3.01804
0.02674692536,2.19216,1.17281,-3.37772
0.0267839624,3.07857,0.498859,-3.58999
0.02682099943,3.83044,-0.197331,-3.64559
0.02685803647,4.41489,-0.885335,-3.54207
0.02689507351,4.8064,-1.53508,-3.28397
0.02693211054,4.98784,-2.11818,-2.88256
0.02696914758,4.95129,-2.60913,-2.35538
0.027,4.75528,-2.93336,-1.83548
