"TIME","Vin","Notch","NarrowBPF"
0.01597417088,-0.807888,-0.634959,1.42794
0.01600750421,0.235665,-0.685654,0.434988
0.01604083755,1.26892,-0.706821,-0.577191
0.01607417088,2.24671,-0.697533,-1.56436
0.01610750421,3.12632,-0.658197,-2.48338
0.01614083755,3.86928,-0.59053,-3.29409
0.01617417088,4.44315,-0.49749,-3.96104
0.01620750421,4.82282,-0.383143,-4.4551
0.01624083755,4.99172,-0.252486,-4.75467
0.01627417088,4.94245,-0.11123,-4.84666
0.01630750421,4.67717,0.034453,-4.72705
0.01634083755,4.20748,0.178194,-4.40106
0.01637417088,3.5539,0.313713,-3.88295
0.01640750421,2.745,0.435085,-3.19535
0.01644083755,1.81613,0.537006,-2.36832
0.01647417088,0.807888,0.615021,-1.438
0.01650750421,-0.235665,0.66572,-0.445055
0.01654083755,-1.26892,0.686888,0.567123
0.01657417088,-2.24671,0.677598,1.5543
0.01660750421,-3.12632,0.638256,2.47332
0.01664083755,-3.86928,0.570583,3.28403
0.01667417088,-4.44315,0.477534,3.951
0.01670750421,-4.82282,0.363176,4.44507
0.01674083755,-4.99172,0.232507,4.74465
0.01677417088,-4.94245,0.0912387,4.83665
0.01680750421,-4.67717,-0.054456,4.71705
0.01684083755,-4.20748,-0.198209,4.39108
0.01687417088,-3.5539,-0.333738,3.87297
0.01690750421,-2.745,-0.455119,3.18538
0.01694083755,-1.81613,-0.557047,2.35836
0.01697417088,-0.807888,-0.635068,1.42805
0.01700750421,0.235665,-0.685771,0.435105
0.01704083755,1.26892,-0.70694,-0.577072
0.01707417088,2.24671,-0.697649,-1.56425
0.01710750421,3.12632,-0.658305,-2.48328
0.01714083755,3.86928,-0.590626,-3.29399
0.01717417088,4.44315,-0.497571,-3.96096
0.01720750421,4.82282,-0.383206,-4.45504
0.01724083755,4.99172,-0.252529,-4.75463
0.01727417088,4.94245,-0.111251,-4.84664
0.01730750421,4.67717,0.0344523,-4.72705
0.01734083755,4.20748,0.178214,-4.40108
0.01737417088,3.5539,0.313751,-3.88299
0.01740750421,2.745,0.435139,-3.1954
0.01744083755,1.81613,0.537073,-2.36839
0.01747417088,0.807888,0.615098,-1.43808
0.01750750421,-0.235665,0.665804,-0.445139
0.01754083755,-1.26892,0.686974,0.567036
0.01757417088,-2.24671,0.677684,1.55421
