TIME,Butter_2,Bessel_2,Cheby_2
0.004001544119,-3.478630000000,-3.372850000000,-2.553080000000
0.004034877453,-3.409240000000,-3.107120000000,-2.967100000000
0.004068210786,-3.191080000000,-2.705810000000,-3.251800000000
0.004101544119,-2.833660000000,-2.186470000000,-3.394760000000
0.004134877453,-2.352620000000,-1.571790000000,-3.389720000000
0.004168210786,-1.768980000000,-0.888624000000,-3.236890000000
0.004201544119,-1.108250000000,-0.166845000000,-2.942960000000
0.004234877453,-0.399293000000,0.562008000000,-2.520750000000
0.004268210786,0.326892000000,1.266080000000,-1.988710000000
0.004301544119,1.038570000000,1.914600000000,-1.370070000000
0.004334877453,1.704640000000,2.479220000000,-0.691869000000
0.004368210786,2.295990000000,2.935280000000,0.016275600000
0.004401544119,2.786780000000,3.262820000000,0.723427000000
0.004434877453,3.155550000000,3.447550000000,1.398690000000
0.004468210786,3.386190000000,3.481390000000,2.012570000000
0.004501544119,3.468620000000,3.362850000000,2.538250000000
0.004534877453,3.399240000000,3.097120000000,2.952770000000
0.004568210786,3.181070000000,2.695810000000,3.238010000000
0.004601544119,2.823660000000,2.176470000000,3.381530000000
0.004634877453,2.342620000000,1.561780000000,3.377060000000
0.004668210786,1.758980000000,0.878618000000,3.224800000000
0.004701544119,1.098240000000,0.156838000000,2.931410000000
0.004734877453,0.389287000000,-0.572016000000,2.509730000000
0.004768210786,-0.336898000000,-1.276090000000,1.978170000000
0.004801544119,-1.048580000000,-1.924610000000,1.359980000000
0.004834877453,-1.714650000000,-2.489230000000,0.682181000000
0.004868210786,-2.306000000000,-2.945280000000,-0.025613000000
0.004901544119,-2.796790000000,-3.272830000000,-0.732465000000
0.004934877453,-3.165560000000,-3.457550000000,-1.407480000000
0.004968210786,-3.396200000000,-3.491390000000,-2.021170000000
0.005001544119,-3.478630000000,-3.372850000000,-2.546700000000
0.005034877453,-3.409240000000,-3.107120000000,-2.961120000000
0.005068210786,-3.191080000000,-2.705810000000,-3.246320000000
0.005101544119,-2.833660000000,-2.186470000000,-3.389830000000
0.005134877453,-2.352620000000,-1.571790000000,-3.385380000000
0.005168210786,-1.768980000000,-0.888624000000,-3.233180000000
0.005201544119,-1.108250000000,-0.166845000000,-2.939890000000
0.005234877453,-0.399294000000,0.562008000000,-2.518310000000
0.005268210786,0.326892000000,1.266080000000,-1.986880000000
0.005301544119,1.038570000000,1.914600000000,-1.368840000000
0.005334877453,1.704640000000,2.479220000000,-0.691189000000
0.005368210786,2.295990000000,2.935280000000,0.016448300000
0.005401544119,2.786780000000,3.262820000000,0.723142000000
0.005434877453,3.155550000000,3.447550000000,1.398010000000
0.005468210786,3.386190000000,3.481390000000,2.011540000000
0.005501544119,3.468620000000,3.362850000000,2.536940000000
0.005534877453,3.399240000000,3.097120000000,2.951220000000
0.005568210786,3.181070000000,2.695810000000,3.236300000000
0.005601544119,2.823660000000,2.176470000000,3.379700000000
0.005634877453,2.342620000000,1.561780000000,3.375170000000
0.005668210786,1.758980000000,0.878618000000,3.222890000000
0.005701544119,1.098240000000,0.156838000000,2.929530000000
0.005734877453,0.389287000000,-0.572016000000,2.507900000000
0.005768210786,-0.336898000000,-1.276090000000,1.976440000000
0.005801544119,-1.048580000000,-1.924610000000,1.358370000000
0.005834877453,-1.714650000000,-2.489230000000,0.680712000000
0.005868210786,-2.306000000000,-2.945280000000,-0.026924200000
0.005901544119,-2.796790000000,-3.272830000000,-0.733608000000
0.005934877453,-3.165560000000,-3.457550000000,-1.408450000000
0.005968210786,-3.396200000000,-3.491390000000,-2.021960000000
0.006001544119,-3.478630000000,-3.372850000000,-2.547320000000
0.006034877453,-3.409240000000,-3.107120000000,-2.961570000000
0.006068210786,-3.191080000000,-2.705810000000,-3.246610000000
0.006101544119,-2.833660000000,-2.186470000000,-3.389970000000
0.006134877453,-2.352620000000,-1.571790000000,-3.385390000000
0.006168210786,-1.768980000000,-0.888624000000,-3.233070000000
0.006201544119,-1.108250000000,-0.166845000000,-2.939660000000
0.006234877453,-0.399294000000,0.562008000000,-2.518000000000
0.006268210786,0.326892000000,1.266080000000,-1.986500000000
0.006301544119,1.038570000000,1.914600000000,-1.368400000000
0.006334877453,1.704640000000,2.479220000000,-0.690702000000
0.006368210786,2.295990000000,2.935280000000,0.016961700000
0.006401544119,2.786780000000,3.262820000000,0.723669000000
0.006434877453,3.155550000000,3.447550000000,1.398530000000
0.006468210786,3.386190000000,3.481390000000,2.012060000000
0.006501544119,3.468620000000,3.362850000000,2.537430000000
0.006534877453,3.399240000000,3.097120000000,2.951690000000
0.006568210786,3.181070000000,2.695810000000,3.236730000000
0.006601544119,2.823660000000,2.176470000000,3.380100000000
0.006634877453,2.342620000000,1.561780000000,3.375510000000
0.006668210786,1.758980000000,0.878618000000,3.223190000000
0.006701544119,1.098240000000,0.156838000000,2.929780000000
0.006734877453,0.389287000000,-0.572016000000,2.508110000000
0.006768210786,-0.336898000000,-1.276090000000,1.976600000000
0.006801544119,-1.048580000000,-1.924610000000,1.358480000000
0.006834877453,-1.714650000000,-2.489230000000,0.680778000000
0.006868210786,-2.306000000000,-2.945280000000,-0.026898200000
0.006901544119,-2.796790000000,-3.272830000000,-0.733618000000
0.006934877453,-3.165560000000,-3.457550000000,-1.408490000000
0.006968210786,-3.396200000000,-3.491390000000,-2.022030000000
0.007001544119,-3.478630000000,-3.372850000000,-2.547420000000
0.007034877453,-3.409240000000,-3.107120000000,-2.961690000000
0.007068210786,-3.191080000000,-2.705810000000,-3.246730000000
0.007101544119,-2.833660000000,-2.186470000000,-3.390110000000
0.007134877453,-2.352620000000,-1.571790000000,-3.385530000000
0.007168210786,-1.768980000000,-0.888624000000,-3.233210000000
0.007201544119,-1.108250000000,-0.166845000000,-2.939810000000
0.007234877453,-0.399294000000,0.562008000000,-2.518140000000
0.007268210786,0.326892000000,1.266080000000,-1.986630000000
0.007301544119,1.038570000000,1.914600000000,-1.368520000000
0.007334877453,1.704640000000,2.479220000000,-0.690819000000
0.007368210786,2.295990000000,2.935280000000,0.016857100000
0.007401544119,2.786780000000,3.262820000000,0.723577000000
0.007434877453,3.155550000000,3.447550000000,1.398450000000
0.007468210786,3.386190000000,3.481390000000,2.011990000000
0.007501544119,3.468620000000,3.362850000000,2.537380000000
0.007534877453,3.399240000000,3.097120000000,2.951650000000
0.007568210786,3.181070000000,2.695810000000,3.236710000000
0.007601544119,2.823660000000,2.176470000000,3.380080000000
0.007634877453,2.342620000000,1.561780000000,3.375510000000
0.007668210786,1.758980000000,0.878618000000,3.223200000000
0.007701544119,1.098240000000,0.156838000000,2.929790000000
0.007734877453,0.389287000000,-0.572016000000,2.508130000000
0.007768210786,-0.336898000000,-1.276090000000,1.976620000000
0.007801544119,-1.048580000000,-1.924610000000,1.358520000000
0.007834877453,-1.714650000000,-2.489230000000,0.680815000000
0.007868210786,-2.306000000000,-2.945280000000,-0.026859500000
0.007901544119,-2.796790000000,-3.272830000000,-0.733578000000
0.007934877453,-3.165560000000,-3.457550000000,-1.408450000000
0.007968210786,-3.396200000000,-3.491390000000,-2.021990000000
0.008001544119,-3.478630000000,-3.372850000000,-2.547380000000
0.008034877453,-3.409240000000,-3.107120000000,-2.961650000000
0.008068210786,-3.191080000000,-2.705810000000,-3.246700000000
0.008101544119,-2.833660000000,-2.186470000000,-3.390070000000
0.008134877453,-2.352620000000,-1.571790000000,-3.385500000000
0.008168210786,-1.768980000000,-0.888624000000,-3.233190000000
0.008201544119,-1.108250000000,-0.166845000000,-2.939790000000
0.008234877453,-0.399294000000,0.562008000000,-2.518120000000
0.008268210786,0.326892000000,1.266080000000,-1.986620000000
0.008301544119,1.038570000000,1.914600000000,-1.368510000000
0.008334877453,1.704640000000,2.479220000000,-0.690813000000
0.008368210786,2.295990000000,2.935280000000,0.016860100000
0.008401544119,2.786780000000,3.262820000000,0.723577000000
0.008434877453,3.155550000000,3.447550000000,1.398450000000
0.008468210786,3.386190000000,3.481390000000,2.011990000000
0.008501544119,3.468620000000,3.362850000000,2.537370000000
0.008534877453,3.399240000000,3.097120000000,2.951650000000
0.008568210786,3.181070000000,2.695810000000,3.236700000000
0.008601544119,2.823660000000,2.176470000000,3.380070000000
0.008634877453,2.342620000000,1.561780000000,3.375500000000
0.008668210786,1.758980000000,0.878618000000,3.223180000000
0.008701544119,1.098240000000,0.156838000000,2.929780000000
0.008734877453,0.389287000000,-0.572016000000,2.508120000000
0.008768210786,-0.336898000000,-1.276090000000,1.976610000000
0.008801544119,-1.048580000000,-1.924610000000,1.358510000000
0.008834877453,-1.714650000000,-2.489230000000,0.680806000000
0.008868210786,-2.306000000000,-2.945280000000,-0.026867800000
0.008901544119,-2.796790000000,-3.272830000000,-0.733585000000
0.008934877453,-3.165560000000,-3.457550000000,-1.408460000000
0.008968210786,-3.396200000000,-3.491390000000,-2.022000000000
0.009001544119,-3.478630000000,-3.372850000000,-2.547380000000
0.009034877453,-3.409240000000,-3.107120000000,-2.961650000000
0.009068210786,-3.191080000000,-2.705810000000,-3.246700000000
